currency;trading_date;settlement_date;minimum;maximum;last
USD;06/26/2014;06/30/2014;2.1980;2.2130;2.1980
USD;06/27/2014;07/01/2014;2.1901;2.2059;2.1970
USD;06/30/2014;07/02/2014;2.1950;2.2140;2.2110
USD;07/01/2014;07/03/2014;2.1980;2.2190;2.2000
USD;07/02/2014;07/07/2014;2.2043;2.2251;2.2222
USD;07/03/2014;07/08/2014;2.2107;2.2417;2.2120
USD;07/04/2014;07/08/2014;2.2120;2.2240;2.2151
USD;07/07/2014;07/09/2014;2.2110;2.2252;2.2252
USD;07/08/2014;07/10/2014;2.2110;2.2243;2.2150
USD;07/09/2014;07/11/2014;2.2070;2.2190;2.2100
USD;07/10/2014;07/14/2014;2.2170;2.2260;2.2202
USD;07/11/2014;07/15/2014;2.2192;2.2270;2.2192
USD;07/14/2014;07/16/2014;2.2110;2.2225;2.2113
USD;07/15/2014;07/17/2014;2.2110;2.2260;2.2239
USD;07/16/2014;07/18/2014;2.2120;2.2280;2.2240
USD;07/17/2014;07/21/2014;2.2275;2.2590;2.2579
USD;07/18/2014;07/22/2014;2.2259;2.4190;2.2290
USD;07/21/2014;07/23/2014;2.2186;2.2293;2.2227
USD;07/22/2014;07/24/2014;2.2085;2.2225;2.2105
USD;07/23/2014;07/25/2014;2.2145;2.2229;2.2216
USD;07/24/2014;07/28/2014;2.2168;2.2223;2.2195
USD;07/25/2014;07/29/2014;2.2255;2.2320;2.2270
USD;07/28/2014;07/30/2014;2.2215;2.2340;2.2231
USD;07/29/2014;07/31/2014;2.2241;2.2319;2.2319
USD;07/30/2014;08/01/2014;2.2325;2.2582;2.2468
USD;07/31/2014;08/04/2014;2.2532;2.2723;2.2675
USD;08/01/2014;08/05/2014;2.2500;2.2803;2.2593
USD;08/04/2014;08/06/2014;2.2485;2.2640;2.2590
USD;08/05/2014;08/07/2014;2.2640;2.2860;2.2826
USD;08/06/2014;08/08/2014;2.2719;2.2959;2.2735
USD;08/07/2014;08/11/2014;2.2744;2.2984;2.2910
USD;08/08/2014;08/12/2014;2.2823;2.3055;2.2843
USD;08/11/2014;08/13/2014;2.2720;2.2820;2.2780
USD;08/12/2014;08/14/2014;2.2730;2.2845;2.2766
USD;08/13/2014;08/15/2014;2.2629;2.2830;2.2813
USD;08/14/2014;08/18/2014;2.2661;2.2825;2.2714
USD;08/15/2014;08/19/2014;2.2604;2.2745;2.2638
USD;08/18/2014;08/20/2014;2.2540;2.2640;2.2590
USD;08/19/2014;08/21/2014;2.2471;2.2640;2.2500
USD;08/20/2014;08/22/2014;2.2500;2.2617;2.2607
USD;08/21/2014;08/25/2014;2.2536;2.2685;2.2666
USD;08/22/2014;08/26/2014;2.2705;2.2836;2.2805
USD;08/25/2014;08/27/2014;2.2760;2.2905;2.2855
USD;08/26/2014;08/28/2014;2.2620;2.2862;2.2659
USD;08/27/2014;08/29/2014;2.2525;2.2655;2.2609
USD;08/28/2014;09/02/2014;2.2380;2.2570;2.2419
USD;08/29/2014;09/03/2014;2.2346;2.2445;2.2377
USD;09/01/2014;09/03/2014;2.2323;2.2450;2.2420
USD;09/02/2014;09/04/2014;2.2432;2.2566;2.2439
USD;09/03/2014;09/05/2014;2.2290;2.2364;2.2320
USD;09/04/2014;09/08/2014;2.2320;2.2458;2.2435
USD;09/05/2014;09/09/2014;2.2350;2.2484;2.2433
USD;09/08/2014;09/10/2014;2.2400;2.2750;2.2693
USD;09/09/2014;09/11/2014;2.2720;2.2906;2.2833
USD;09/10/2014;09/12/2014;2.2868;2.3002;2.2943
USD;09/11/2014;09/15/2014;2.2820;2.2954;2.2885
USD;09/12/2014;09/16/2014;2.2990;2.3440;2.3400
USD;09/15/2014;09/17/2014;2.3300;2.3496;2.3424
USD;09/16/2014;09/18/2014;2.3195;2.3430;2.3296
USD;09/17/2014;09/19/2014;2.3275;2.3560;2.3451
USD;09/18/2014;09/22/2014;2.3590;2.3749;2.3633
USD;09/19/2014;09/23/2014;2.3530;2.3832;2.3760
USD;09/22/2014;09/24/2014;2.3820;2.3972;2.3937
USD;09/23/2014;09/25/2014;2.3890;2.4121;2.4047
USD;09/24/2014;09/26/2014;2.3840;2.4150;2.3850
USD;09/25/2014;09/29/2014;2.3960;2.4303;2.4275
USD;09/26/2014;09/30/2014;2.4128;2.4420;2.4409
USD;09/29/2014;10/01/2014;2.4440;2.4772;2.4491
USD;09/30/2014;10/02/2014;2.4452;2.4625;2.4492
USD;10/01/2014;10/03/2014;2.4520;2.4860;2.4856
USD;10/02/2014;10/06/2014;2.4710;2.4935;2.4820
USD;10/03/2014;10/07/2014;2.4650;2.5080;2.4656
USD;10/06/2014;10/08/2014;2.3805;2.4324;2.4220
USD;10/07/2014;10/09/2014;2.3920;2.4250;2.4078
USD;10/08/2014;10/10/2014;2.3760;2.4291;2.3882
USD;10/09/2014;10/14/2014;2.3625;2.3987;2.3970
USD;10/10/2014;10/15/2014;2.4040;2.4216;2.4060
USD;10/13/2014;10/15/2014;2.3811;2.3966;2.3935
USD;10/14/2014;10/16/2014;2.3937;2.4070;2.4013
USD;10/15/2014;10/17/2014;2.4090;2.4577;2.4368
USD;10/16/2014;10/20/2014;2.4570;2.5020;2.4673
USD;10/17/2014;10/21/2014;2.4323;2.4615;2.4332
USD;10/20/2014;10/22/2014;2.4410;2.4640;2.4585
USD;10/21/2014;10/23/2014;2.4640;2.5000;2.4761
USD;10/22/2014;10/24/2014;2.4700;2.4915;2.4887
USD;10/23/2014;10/27/2014;2.4906;2.5156;2.5034
USD;10/24/2014;10/28/2014;2.4550;2.5000;2.4612
USD;10/27/2014;10/29/2014;2.5130;2.5590;2.5211
USD;10/28/2014;10/30/2014;2.4716;2.5085;2.4716
USD;10/29/2014;10/31/2014;2.4285;2.4710;2.4465
USD;10/30/2014;11/03/2014;2.3961;2.4300;2.4108
USD;10/31/2014;11/04/2014;2.4020;2.4725;2.4725
USD;11/03/2014;11/05/2014;2.4570;2.5078;2.5037
USD;11/04/2014;11/06/2014;2.4940;2.5300;2.5085
USD;11/05/2014;11/07/2014;2.5080;2.5250;2.5164
USD;11/06/2014;11/10/2014;2.5120;2.5592;2.5162
USD;11/07/2014;11/12/2014;2.5521;2.5855;2.5671
USD;11/10/2014;11/13/2014;2.5320;2.5553;2.5541
USD;11/11/2014;11/13/2014;2.5554;2.5700;2.5593
USD;11/12/2014;11/14/2014;2.5385;2.5660;2.5660
USD;11/13/2014;11/17/2014;2.5620;2.5998;2.5964
USD;11/14/2014;11/18/2014;2.5930;2.6290;2.5944
USD;11/17/2014;11/19/2014;2.5827;2.6176;2.6027
USD;11/18/2014;11/20/2014;2.5874;2.6050;2.5874
USD;11/19/2014;11/21/2014;2.5707;2.5984;2.5758
USD;11/20/2014;11/24/2014;2.5360;2.5700;2.5560
USD;11/21/2014;11/25/2014;2.5129;2.5595;2.5169
USD;11/24/2014;11/26/2014;2.5021;2.5520;2.5479
USD;11/25/2014;11/28/2014;2.5180;2.5509;2.5421
USD;11/26/2014;12/01/2014;2.4960;2.5281;2.5057
USD;11/27/2014;12/01/2014;2.4970;2.5269;2.5200
USD;11/28/2014;12/02/2014;2.5400;2.5816;2.5700
USD;12/01/2014;12/03/2014;2.5461;2.5729;2.5510
USD;12/02/2014;12/04/2014;2.5585;2.5840;2.5775
USD;12/03/2014;12/05/2014;2.5510;2.5850;2.5546
USD;12/04/2014;12/08/2014;2.5658;2.5912;2.5857
USD;12/05/2014;12/09/2014;2.5750;2.6070;2.5905
USD;12/08/2014;12/10/2014;2.5895;2.6146;2.6135
USD;12/09/2014;12/11/2014;2.5892;2.6110;2.5967
USD;12/10/2014;12/12/2014;2.5860;2.6150;2.6121
USD;12/11/2014;12/15/2014;2.6153;2.6485;2.6485
USD;12/12/2014;12/16/2014;2.6470;2.6748;2.6603
USD;12/15/2014;12/17/2014;2.6555;2.6951;2.6880
USD;12/16/2014;12/18/2014;2.6945;2.7515;2.7399
USD;12/17/2014;12/19/2014;2.6935;2.7635;2.7009
USD;12/18/2014;12/22/2014;2.6473;2.7000;2.6553
USD;12/19/2014;12/23/2014;2.6400;2.6670;2.6669
USD;12/22/2014;12/23/2014;2.6450;2.6630;2.6586
USD;12/23/2014;12/26/2014;2.6565;2.7085;2.7060
USD;12/24/2014;12/29/2014;2.6810;2.6900;2.6870
USD;12/26/2014;12/30/2014;2.6750;2.6960;2.6767
USD;12/29/2014;12/30/2014;2.6709;2.7065;2.7050
USD;12/30/2014;01/02/2015;2.6468;2.7000;2.6586
USD;01/02/2015;01/06/2015;2.6770;2.7040;2.6965
USD;01/05/2015;01/07/2015;2.7055;2.7302;2.7206
USD;01/06/2015;01/08/2015;2.6937;2.7227;2.6976
USD;01/07/2015;01/09/2015;2.6743;2.7042;2.7041
USD;01/08/2015;01/12/2015;2.6625;2.7016;2.6685
USD;01/09/2015;01/13/2015;2.6300;2.6724;2.6361
USD;01/12/2015;01/14/2015;2.6345;2.6707;2.6656
USD;01/13/2015;01/15/2015;2.6296;2.6800;2.6308
USD;01/14/2015;01/16/2015;2.6070;2.6485;2.6202
USD;01/15/2015;01/20/2015;2.5995;2.6426;2.6316
USD;01/16/2015;01/21/2015;2.6150;2.6300;2.6210
USD;01/19/2015;01/21/2015;2.6200;2.6542;2.6410
USD;01/20/2015;01/22/2015;2.6084;2.6520;2.6155
USD;01/21/2015;01/23/2015;2.5880;2.6100;2.6053
USD;01/22/2015;01/26/2015;2.5570;2.5914;2.5703
USD;01/23/2015;01/27/2015;2.5730;2.5984;2.5832
USD;01/26/2015;01/28/2015;2.5840;2.6028;2.5874
USD;01/27/2015;01/29/2015;2.5670;2.5950;2.5747
USD;01/28/2015;01/30/2015;2.5700;2.5895;2.5790
USD;01/29/2015;02/02/2015;2.5895;2.6160;2.6104
USD;01/30/2015;02/03/2015;2.6287;2.6912;2.6804
USD;02/02/2015;02/04/2015;2.6670;2.7140;2.7134
USD;02/03/2015;02/05/2015;2.6923;2.7185;2.6941
USD;02/04/2015;02/06/2015;2.6975;2.7495;2.7453
USD;02/05/2015;02/09/2015;2.7245;2.7583;2.7360
USD;02/06/2015;02/10/2015;2.7490;2.7785;2.7771
USD;02/09/2015;02/11/2015;2.7767;2.7945;2.7814
USD;02/10/2015;02/12/2015;2.7868;2.8360;2.8323
USD;02/11/2015;02/13/2015;2.8502;2.8820;2.8754
USD;02/12/2015;02/18/2015;2.8196;2.8780;2.8277
USD;02/13/2015;02/19/2015;2.8160;2.8579;2.8327
USD;02/18/2015;02/20/2015;2.8350;2.8481;2.8445
USD;02/19/2015;02/23/2015;2.8417;2.8696;2.8645
USD;02/20/2015;02/24/2015;2.8565;2.8820;2.8754
USD;02/23/2015;02/25/2015;2.8640;2.9005;2.8770
USD;02/24/2015;02/26/2015;2.8315;2.8870;2.8324
USD;02/25/2015;02/27/2015;2.8476;2.8850;2.8803
USD;02/26/2015;03/02/2015;2.8450;2.8915;2.8810
USD;02/27/2015;03/03/2015;2.8523;2.9151;2.8620
USD;03/02/2015;03/04/2015;2.8550;2.8922;2.8922
USD;03/03/2015;03/05/2015;2.8948;2.9174;2.9174
USD;03/04/2015;03/06/2015;2.9520;2.9975;2.9791
USD;03/05/2015;03/09/2015;2.9827;3.0168;3.0088
USD;03/06/2015;03/10/2015;2.9865;3.0632;3.0561
USD;03/09/2015;03/11/2015;3.0790;3.1287;3.1287
USD;03/10/2015;03/12/2015;3.0913;3.1650;3.1085
USD;03/11/2015;03/13/2015;3.0897;3.1370;3.1246
USD;03/12/2015;03/16/2015;3.0945;3.1620;3.1584
USD;03/13/2015;03/17/2015;3.1845;3.2655;3.2430
USD;03/16/2015;03/18/2015;3.2135;3.2448;3.2344
USD;03/17/2015;03/19/2015;3.2385;3.2810;3.2486
USD;03/18/2015;03/20/2015;3.2040;3.2733;3.2196
USD;03/19/2015;03/23/2015;3.2415;3.3040;3.2985
USD;03/20/2015;03/24/2015;2.2175;3.3030;3.2391
USD;03/23/2015;03/25/2015;3.1474;3.2195;3.1606
USD;03/24/2015;03/26/2015;3.1000;3.1650;3.1579
USD;03/25/2015;03/27/2015;3.1195;3.1990;3.1590
USD;03/26/2015;03/30/2015;3.1800;3.2140;3.1868
USD;03/27/2015;03/31/2015;3.1880;3.2440;3.2400
USD;03/30/2015;04/01/2015;3.2100;3.2800;3.2577
USD;03/31/2015;04/02/2015;3.1790;3.2650;3.2022
USD;04/01/2015;04/06/2015;3.1354;3.1880;3.1802
USD;04/02/2015;04/07/2015;3.1190;3.1790;3.1300
USD;04/06/2015;04/08/2015;3.0855;3.1265;3.1211
USD;04/07/2015;04/09/2015;3.1120;3.1422;3.1317
USD;04/08/2015;04/10/2015;3.0545;3.1105;3.0572
USD;04/09/2015;04/13/2015;3.0255;3.0745;3.0715
USD;04/10/2015;04/14/2015;3.0705;3.0895;3.0770
USD;04/13/2015;04/15/2015;3.0855;3.1244;3.1219
USD;04/14/2015;04/16/2015;3.0590;3.1119;3.0614
USD;04/15/2015;04/17/2015;3.0357;3.0900;3.0400
USD;04/16/2015;04/20/2015;3.0010;3.0410;3.0335
USD;04/17/2015;04/22/2015;3.0130;3.0688;3.0520
USD;04/20/2015;04/23/2015;3.0234;3.0540;3.0253
USD;04/22/2015;04/24/2015;3.0000;3.0350;3.0023
USD;04/23/2015;04/27/2015;2.9747;3.0320;2.9798
USD;04/24/2015;04/28/2015;2.9561;2.9872;2.9572
USD;04/27/2015;04/29/2015;2.9016;2.9540;2.9245
USD;04/28/2015;04/30/2015;2.8860;2.9415;2.9326
USD;04/29/2015;05/04/2015;2.9190;2.9600;2.9538
USD;04/30/2015;05/05/2015;2.9540;3.0190;3.0076
USD;05/04/2015;05/06/2015;3.0590;3.0930;3.0803
USD;05/05/2015;05/07/2015;3.0457;3.0823;3.0746
USD;05/06/2015;05/08/2015;3.0240;3.0675;3.0435
USD;05/07/2015;05/11/2015;3.0166;3.0620;3.0222
USD;05/08/2015;05/12/2015;2.9779;3.9959;2.9830
USD;05/11/2015;05/13/2015;2.9819;3.0563;3.0510
USD;05/12/2015;05/14/2015;3.0205;3.0727;3.0269
USD;05/13/2015;05/15/2015;2.9875;3.0422;3.0342
USD;05/14/2015;05/18/2015;2.9930;3.0310;2.9930
USD;05/15/2015;05/19/2015;2.9740;3.0110;2.9889
USD;05/18/2015;05/20/2015;2.9960;3.0295;3.0180
USD;05/19/2015;05/21/2015;3.0070;3.0410;3.0316
USD;05/20/2015;05/22/2015;2.9990;3.0411;3.0030
USD;05/21/2015;05/26/2015;3.0050;3.0411;3.0399
USD;05/22/2015;05/27/2015;3.0335;3.0910;3.0861
USD;05/25/2015;05/27/2015;3.0975;3.1285;3.0995
USD;05/26/2015;05/28/2015;3.1131;3.1540;3.1490
USD;05/27/2015;05/29/2015;3.1430;3.1850;3.1545
USD;05/28/2015;06/01/2015;3.1530;3.1865;3.1559
USD;05/29/2015;06/02/2015;3.1460;3.1931;3.1865
USD;06/01/2015;06/03/2015;3.1655;3.2065;3.1727
USD;06/02/2015;06/05/2015;3.1270;3.1560;3.1465
USD;06/03/2015;06/08/2015;3.1041;3.1420;3.1250
USD;06/05/2015;06/09/2015;3.1220;3.1820;3.1560
USD;06/08/2015;06/10/2015;3.1100;3.1400;3.1175
USD;06/09/2015;06/11/2015;3.0905;3.1100;3.1000
USD;06/10/2015;06/12/2015;3.0680;3.1163;3.1163
USD;06/11/2015;06/15/2015;3.1035;3.1701;3.1041
USD;06/12/2015;06/16/2015;3.0940;3.1261;3.1127
USD;06/15/2015;06/17/2015;3.0959;3.1335;3.1205
USD;06/16/2015;06/18/2015;3.0871;3.1360;3.1090
USD;06/17/2015;06/19/2015;3.0541;3.1040;3.0632
USD;06/18/2015;06/22/2015;3.0366;3.0605;3.0570
USD;06/19/2015;06/23/2015;3.0605;3.1011;3.0880
USD;06/22/2015;06/24/2015;3.0682;3.0940;3.0816
USD;06/23/2015;06/25/2015;3.0820;3.1130;3.0847
USD;06/24/2015;06/26/2015;3.0640;3.1015;3.0980
USD;06/25/2015;06/29/2015;3.0810;3.1259;3.1235
USD;06/26/2015;06/30/2015;3.1206;3.1393;3.1236
USD;06/29/2015;07/01/2015;3.1064;3.1500;3.1140
USD;06/30/2015;07/02/2015;3.0876;3.1168;3.1055
USD;07/01/2015;07/03/2015;3.1022;3.1439;3.1439
USD;07/02/2015;07/06/2015;3.0988;3.1500;3.1010
USD;07/03/2015;07/07/2015;3.1160;3.1413;3.1364
USD;07/06/2015;07/08/2015;3.1300;3.1505;3.1499
USD;07/07/2015;07/09/2015;3.1560;3.1989;3.1908
USD;07/08/2015;07/10/2015;3.1945;3.2388;3.2217
USD;07/09/2015;07/13/2015;3.2110;3.2225;3.2120
USD;07/10/2015;07/14/2015;3.1601;3.1985;3.1631
USD;07/13/2015;07/15/2015;3.1318;3.1757;3.1594
USD;07/14/2015;07/16/2015;3.1150;3.1395;3.1395
USD;07/15/2015;07/17/2015;3.1315;3.1633;3.1348
USD;07/16/2015;07/20/2015;3.1291;3.1607;3.1527
USD;07/17/2015;07/21/2015;3.1643;3.2010;3.1901
USD;07/20/2015;07/22/2015;3.1945;3.2238;3.2099
USD;07/21/2015;07/23/2015;3.1640;3.1950;3.1640
USD;07/22/2015;07/24/2015;3.1850;3.2325;3.2302
USD;07/23/2015;07/27/2015;3.2540;3.2972;3.2920
USD;07/24/2015;07/28/2015;3.3137;3.3554;3.3543
USD;07/27/2015;07/29/2015;3.3480;3.3720;3.3613
USD;07/28/2015;07/30/2015;3.3460;3.4261;3.3800
USD;07/29/2015;07/31/2015;3.3173;3.3615;3.3200
USD;07/30/2015;08/03/2015;3.3499;3.3840;3.3744
USD;07/31/2015;08/04/2015;3.3470;3.4295;3.4183
USD;08/03/2015;08/05/2015;3.4322;3.4580;3.4511
USD;08/04/2015;08/06/2015;3.4345;3.4872;3.4581
USD;08/05/2015;08/07/2015;3.4532;3.4972;3.4899
USD;08/06/2015;08/10/2015;3.5009;3.5670;3.5341
USD;08/07/2015;08/11/2015;3.4920;3.5621;3.5079
USD;08/10/2015;08/12/2015;3.4504;3.5140;3.4635
USD;08/11/2015;08/13/2015;3.4617;3.5180;3.5035
USD;08/12/2015;08/14/2015;3.4515;3.4985;3.4724
USD;08/13/2015;08/17/2015;3.4830;3.5250;3.5123
USD;08/14/2015;08/18/2015;3.4605;3.5020;3.4797
USD;08/17/2015;08/19/2015;3.4670;3.5010;3.4853
USD;08/18/2015;08/20/2015;3.4559;3.5020;3.4735
USD;08/19/2015;08/21/2015;3.4629;3.5120;3.4815
USD;08/20/2015;08/24/2015;3.4500;3.5120;3.4507
USD;08/21/2015;08/25/2015;3.4704;3.5044;3.4935
USD;08/24/2015;08/26/2015;3.5290;3.5740;3.5590
USD;08/25/2015;08/27/2015;3.5218;3.5977;3.5845
USD;08/26/2015;08/28/2015;3.5935;3.6501;3.5985
USD;08/27/2015;08/31/2015;3.5433;3.5945;3.5648
USD;08/28/2015;09/01/2015;3.5477;3.5972;3.5880
USD;08/31/2015;09/02/2015;3.6205;3.6813;3.6280
USD;09/01/2015;09/03/2015;3.6450;3.6985;3.6937
USD;09/02/2015;09/04/2015;3.7000;3.7693;3.7590
USD;09/03/2015;09/08/2015;3.7380;3.8140;3.7480
USD;09/04/2015;09/09/2015;3.7730;3.8563;3.8410
USD;09/08/2015;09/10/2015;3.7826;3.8202;3.8104
USD;09/09/2015;09/11/2015;3.7687;3.8065;3.7976
USD;09/10/2015;09/14/2015;3.8326;3.8950;3.8548
USD;09/11/2015;09/15/2015;3.8230;3.8910;3.8838
USD;09/14/2015;09/16/2015;3.8126;3.8890;3.8286
USD;09/15/2015;09/17/2015;3.8440;3.8826;3.8546
USD;09/16/2015;09/18/2015;3.8215;3.8557;3.8327
USD;09/17/2015;09/21/2015;3.8373;3.9028;3.8753
USD;09/18/2015;09/22/2015;3.8715;3.9546;3.9545
USD;09/21/2015;09/23/2015;3.9596;3.9966;3.9814
USD;09/22/2015;09/24/2015;4.0120;4.0666;4.0508
USD;09/23/2015;09/25/2015;4.0167;4.1435;4.1435
USD;09/24/2015;09/28/2015;4.0145;4.2390;4.0500
USD;09/25/2015;09/29/2015;3.9215;4.0075;3.9503
USD;09/28/2015;09/30/2015;3.9916;4.0935;4.0584
USD;09/29/2015;10/01/2015;4.0282;4.1435;4.0725
USD;09/30/2015;10/02/2015;3.9427;4.0315;3.9660
USD;10/01/2015;10/05/2015;3.9420;4.0153;3.9887
USD;10/02/2015;10/06/2015;3.9414;4.0383;3.9645
USD;10/05/2015;10/07/2015;3.8942;3.9465;3.9014
USD;10/06/2015;10/08/2015;3.8342;3.9320;3.8532
USD;10/07/2015;10/09/2015;3.7954;3.8815;3.8730
USD;10/08/2015;10/13/2015;3.8007;3.8835;3.8027
USD;10/09/2015;10/14/2015;3.7267;3.7735;3.7507
USD;10/13/2015;10/15/2015;3.7950;3.8836;3.8461
USD;10/14/2015;10/16/2015;3.8136;3.8805;3.8136
USD;10/15/2015;10/19/2015;3.7914;3.8703;3.7974
USD;10/16/2015;10/20/2015;3.8135;3.8619;3.8619
USD;10/19/2015;10/21/2015;3.8665;3.9210;3.8992
USD;10/20/2015;10/22/2015;3.8481;3.9113;3.9046
USD;10/21/2015;10/23/2015;3.9180;3.9608;3.9393
USD;10/22/2015;10/26/2015;3.9070;3.9601;3.9271
USD;10/23/2015;10/27/2015;3.8787;3.9261;3.9055
USD;10/26/2015;10/28/2015;3.8324;3.9106;3.9027
USD;10/27/2015;10/29/2015;3.8923;3.9265;3.9036
USD;10/28/2015;10/30/2015;3.8585;3.9345;3.9269
USD;10/29/2015;11/03/2015;3.8503;3.9515;3.8503
USD;10/30/2015;11/04/2015;3.8330;3.8880;3.8651
USD;11/03/2015;11/05/2015;3.7480;3.8520;3.7703
USD;11/04/2015;11/06/2015;3.7490;3.8128;3.7953
USD;11/05/2015;11/09/2015;3.7650;3.8070;3.7745
USD;11/06/2015;11/10/2015;3.7770;3.8389;3.7945
USD;11/09/2015;11/12/2015;3.7850;3.8026;3.8026
USD;11/10/2015;11/13/2015;3.7900;3.8160;3.7900
USD;11/11/2015;11/13/2015;3.7070;3.7828;3.7313
USD;11/12/2015;11/16/2015;3.7435;3.8214;3.7674
USD;11/13/2015;11/17/2015;3.7890;3.8365;3.8169
USD;11/16/2015;11/18/2015;3.8168;3.8490;3.8420
USD;11/17/2015;11/19/2015;3.7907;3.8255;3.8105
USD;11/18/2015;11/20/2015;3.7765;3.8075;3.7826
USD;11/19/2015;11/23/2015;3.7210;3.7575;3.7343
USD;11/20/2015;11/24/2015;3.6930;3.7140;3.7010
USD;11/23/2015;11/25/2015;3.7105;3.7380;3.7283
USD;11/24/2015;11/27/2015;3.6965;3.7230;3.6998
USD;11/25/2015;11/30/2015;3.7380;3.8070;3.7705
USD;11/26/2015;11/30/2015;3.7449;3.7650;3.7484
USD;11/27/2015;12/01/2015;3.7278;3.8145;3.8101
USD;11/30/2015;12/02/2015;3.8400;3.9190;3.8913
USD;12/01/2015;12/03/2015;3.8350;3.9015;3.8614
USD;12/02/2015;12/04/2015;3.8400;3.8700;3.8461
USD;12/03/2015;12/07/2015;3.7350;3.8283;3.7517
USD;12/04/2015;12/08/2015;3.7295;3.7870;3.7402
USD;12/07/2015;12/09/2015;3.7333;3.7735;3.7716
USD;12/08/2015;12/10/2015;3.7565;3.8175;3.8112
USD;12/09/2015;12/11/2015;3.7200;3.7790;3.7383
USD;12/10/2015;12/14/2015;3.7530;3.8068;3.8045
USD;12/11/2015;12/15/2015;3.8320;3.8867;3.8682
USD;12/14/2015;12/16/2015;3.8760;3.9226;3.8870
USD;12/15/2015;12/17/2015;3.8600;3.9066;3.8954
USD;12/16/2015;12/18/2015;3.9157;3.9765;3.9205
USD;12/17/2015;12/21/2015;3.8636;3.9130;3.8890
USD;12/18/2015;12/22/2015;3.8940;3.9475;3.9475
USD;12/21/2015;12/23/2015;3.9640;4.0340;4.0255
USD;12/22/2015;12/23/2015;3.9700;4.0373;3.9913
USD;12/23/2015;12/28/2015;3.9507;3.9910;3.9676
USD;12/24/2015;12/29/2015;3.9360;3.9570;3.9524
USD;12/28/2015;12/30/2015;3.8585;3.9588;3.8596
USD;12/29/2015;12/30/2015;3.8400;3.8910;3.8770
USD;12/30/2015;01/04/2016;3.8563;4.0160;3.9606
USD;01/04/2016;01/06/2016;4.0250;4.0680;4.0600
USD;01/05/2016;01/07/2016;3.9895;4.0537;4.0131
USD;01/06/2016;01/08/2016;4.0100;4.0420;4.0167
USD;01/07/2016;01/11/2016;4.0280;4.0635;4.0459
USD;01/08/2016;01/12/2016;4.0075;4.0543;4.0372
USD;01/11/2016;01/13/2016;4.0045;4.0570;4.0524
USD;01/12/2016;01/14/2016;4.0225;4.0604;4.0411
USD;01/13/2016;01/15/2016;3.9723;4.0175;3.9946
USD;01/14/2016;01/19/2016;3.9921;4.0367;3.9940
USD;01/15/2016;01/20/2016;4.0300;4.0620;4.0410
USD;01/18/2016;01/20/2016;4.0200;4.0515;4.0330
USD;01/19/2016;01/21/2016;4.0040;4.0527;4.0455
USD;01/20/2016;01/22/2016;4.0770;4.1259;4.1062
USD;01/21/2016;01/25/2016;4.1290;4.1675;4.1340
USD;01/22/2016;01/26/2016;4.1030;4.1313;4.1084
USD;01/25/2016;01/27/2016;4.0920;4.1150;4.0997
USD;01/26/2016;01/28/2016;4.0530;4.1110;4.0612
USD;01/27/2016;01/29/2016;4.0300;4.0887;4.0885
USD;01/28/2016;02/01/2016;4.0600;4.1151;4.0709
USD;01/29/2016;02/02/2016;3.9950;4.0908;4.0105
USD;02/01/2016;02/03/2016;3.9708;4.0150;3.9870
USD;02/02/2016;02/04/2016;3.9780;4.0120;3.9912
USD;02/03/2016;02/05/2016;3.9148;3.9730;3.9148
USD;02/04/2016;02/10/2016;3.8471;3.8957;3.8930
USD;02/05/2016;02/11/2016;3.8253;3.9173;3.9009
USD;02/10/2016;02/12/2016;3.9205;3.9455;3.9370
USD;02/11/2016;02/16/2016;3.9508;3.9815;3.9762
USD;02/12/2016;02/17/2016;3.9687;4.0020;3.9876
USD;02/15/2016;02/17/2016;3.9845;3.9990;3.9909
USD;02/16/2016;02/18/2016;3.9949;4.0635;4.0597
USD;02/17/2016;02/19/2016;3.9735;4.0472;3.9980
USD;02/18/2016;02/22/2016;3.9960;4.0413;4.0223
USD;02/19/2016;02/23/2016;4.0361;4.0612;4.0410
USD;02/22/2016;02/24/2016;3.9358;3.9757;3.9472
USD;02/23/2016;02/25/2016;3.9456;3.9787;3.9580
USD;02/24/2016;02/26/2016;3.9587;4.0060;3.9587
USD;02/25/2016;02/29/2016;3.9240;3.9505;3.9492
USD;02/26/2016;03/01/2016;3.9350;4.0150;3.9928
USD;02/29/2016;03/02/2016;3.9542;4.0036;3.9880
USD;03/01/2016;03/03/2016;3.9365;4.0135;3.9393
USD;03/02/2016;03/04/2016;3.8874;3.9408;3.8924
USD;03/03/2016;03/07/2016;3.7775;3.8745;3.8682
USD;03/04/2016;03/08/2016;3.6700;3.7729;3.7350
USD;03/07/2016;03/09/2016;3.7390;3.7920;3.7896
USD;03/08/2016;03/10/2016;3.7453;3.7946;3.7473
USD;03/09/2016;03/11/2016;3.6871;3.7401;3.7030
USD;03/10/2016;03/14/2016;3.6420;3.7035;3.6420
USD;03/11/2016;03/15/2016;3.5910;3.6628;3.5910
USD;03/14/2016;03/16/2016;3.6115;3.6490;3.6413
USD;03/15/2016;03/17/2016;3.6800;3.7690;3.7607
USD;03/16/2016;03/18/2016;3.7380;3.8480;3.7550
USD;03/17/2016;03/21/2016;3.6040;3.6780;3.6512
USD;03/18/2016;03/22/2016;3.5790;3.6610;3.5855
USD;03/21/2016;03/23/2016;3.6000;3.6410;3.6116
