currency;trading_date;settlement_date;minimum;maximum;last
USD;06/26/2014;06/30/2014;2.1980;2.2130;2.1980
USD;06/27/2014;07/01/2014;2.1901;2.2059;2.1970
USD;06/30/2014;07/02/2014;2.1950;2.2140;2.2110
USD;07/01/2014;07/03/2014;2.1980;2.2190;2.2000
USD;07/02/2014;07/07/2014;2.2043;2.2251;2.2222
USD;07/03/2014;07/08/2014;2.2107;2.2417;2.2120
USD;07/04/2014;07/08/2014;2.2120;2.2240;2.2151
USD;07/07/2014;07/09/2014;2.2110;2.2252;2.2252
USD;07/08/2014;07/10/2014;2.2110;2.2243;2.2150
USD;07/09/2014;07/11/2014;2.2070;2.2190;2.2100
USD;07/10/2014;07/14/2014;2.2170;2.2260;2.2202
USD;07/11/2014;07/15/2014;2.2192;2.2270;2.2192
USD;07/14/2014;07/16/2014;2.2110;2.2225;2.2113
USD;07/15/2014;07/17/2014;2.2110;2.2260;2.2239
USD;07/16/2014;07/18/2014;2.2120;2.2280;2.2240
USD;07/17/2014;07/21/2014;2.2275;2.2590;2.2579
USD;07/18/2014;07/22/2014;2.2259;2.4190;2.2290
USD;07/21/2014;07/23/2014;2.2186;2.2293;2.2227
USD;07/22/2014;07/24/2014;2.2085;2.2225;2.2105
USD;07/23/2014;07/25/2014;2.2145;2.2229;2.2216
USD;07/24/2014;07/28/2014;2.2168;2.2223;2.2195
USD;07/25/2014;07/29/2014;2.2255;2.2320;2.2270
USD;07/28/2014;07/30/2014;2.2215;2.2340;2.2231
USD;07/29/2014;07/31/2014;2.2241;2.2319;2.2319
USD;07/30/2014;08/01/2014;2.2325;2.2582;2.2468
USD;07/31/2014;08/04/2014;2.2532;2.2723;2.2675
USD;08/01/2014;08/05/2014;2.2500;2.2803;2.2593
USD;08/04/2014;08/06/2014;2.2485;2.2640;2.2590
USD;08/05/2014;08/07/2014;2.2640;2.2860;2.2826
USD;08/06/2014;08/08/2014;2.2719;2.2959;2.2735
USD;08/07/2014;08/11/2014;2.2744;2.2984;2.2910
USD;08/08/2014;08/12/2014;2.2823;2.3055;2.2843
USD;08/11/2014;08/13/2014;2.2720;2.2820;2.2780
USD;08/12/2014;08/14/2014;2.2730;2.2845;2.2766
USD;08/13/2014;08/15/2014;2.2629;2.2830;2.2813
USD;08/14/2014;08/18/2014;2.2661;2.2825;2.2714
USD;08/15/2014;08/19/2014;2.2604;2.2745;2.2638
USD;08/18/2014;08/20/2014;2.2540;2.2640;2.2590
USD;08/19/2014;08/21/2014;2.2471;2.2640;2.2500
USD;08/20/2014;08/22/2014;2.2500;2.2617;2.2607
USD;08/21/2014;08/25/2014;2.2536;2.2685;2.2666
USD;08/22/2014;08/26/2014;2.2705;2.2836;2.2805
USD;08/25/2014;08/27/2014;2.2760;2.2905;2.2855
USD;08/26/2014;08/28/2014;2.2620;2.2862;2.2659
USD;08/27/2014;08/29/2014;2.2525;2.2655;2.2609
USD;08/28/2014;09/02/2014;2.2380;2.2570;2.2419
USD;08/29/2014;09/03/2014;2.2346;2.2445;2.2377
USD;09/01/2014;09/03/2014;2.2323;2.2450;2.2420
USD;09/02/2014;09/04/2014;2.2432;2.2566;2.2439
USD;09/03/2014;09/05/2014;2.2290;2.2364;2.2320
USD;09/04/2014;09/08/2014;2.2320;2.2458;2.2435
USD;09/05/2014;09/09/2014;2.2350;2.2484;2.2433
USD;09/08/2014;09/10/2014;2.2400;2.2750;2.2693
USD;09/09/2014;09/11/2014;2.2720;2.2906;2.2833
USD;09/10/2014;09/12/2014;2.2868;2.3002;2.2943
USD;09/11/2014;09/15/2014;2.2820;2.2954;2.2885
USD;09/12/2014;09/16/2014;2.2990;2.3440;2.3400
USD;09/15/2014;09/17/2014;2.3300;2.3496;2.3424
USD;09/16/2014;09/18/2014;2.3195;2.3430;2.3296
USD;09/17/2014;09/19/2014;2.3275;2.3560;2.3451
USD;09/18/2014;09/22/2014;2.3590;2.3749;2.3633
USD;09/19/2014;09/23/2014;2.3530;2.3832;2.3760
USD;09/22/2014;09/24/2014;2.3820;2.3972;2.3937
USD;09/23/2014;09/25/2014;2.3890;2.4121;2.4047
USD;09/24/2014;09/26/2014;2.3840;2.4150;2.3850
USD;09/25/2014;09/29/2014;2.3960;2.4303;2.4275
USD;09/26/2014;09/30/2014;2.4128;2.4420;2.4409
USD;09/29/2014;10/01/2014;2.4440;2.4772;2.4491
USD;09/30/2014;10/02/2014;2.4452;2.4625;2.4492
USD;10/01/2014;10/03/2014;2.4520;2.4860;2.4856
USD;10/02/2014;10/06/2014;2.4710;2.4935;2.4820
USD;10/03/2014;10/07/2014;2.4650;2.5080;2.4656
USD;10/06/2014;10/08/2014;2.3805;2.4324;2.4220
USD;10/07/2014;10/09/2014;2.3920;2.4250;2.4078
USD;10/08/2014;10/10/2014;2.3760;2.4291;2.3882
USD;10/09/2014;10/14/2014;2.3625;2.3987;2.3970
USD;10/10/2014;10/15/2014;2.4040;2.4216;2.4060
USD;10/13/2014;10/15/2014;2.3811;2.3966;2.3935
USD;10/14/2014;10/16/2014;2.3937;2.4070;2.4013
USD;10/15/2014;10/17/2014;2.4090;2.4577;2.4368
USD;10/16/2014;10/20/2014;2.4570;2.5020;2.4673
USD;10/17/2014;10/21/2014;2.4323;2.4615;2.4332
USD;10/20/2014;10/22/2014;2.4410;2.4640;2.4585
USD;10/21/2014;10/23/2014;2.4640;2.5000;2.4761
USD;10/22/2014;10/24/2014;2.4700;2.4915;2.4887
USD;10/23/2014;10/27/2014;2.4906;2.5156;2.5034
USD;10/24/2014;10/28/2014;2.4550;2.5000;2.4612
USD;10/27/2014;10/29/2014;2.5130;2.5590;2.5211
USD;10/28/2014;10/30/2014;2.4716;2.5085;2.4716
USD;10/29/2014;10/31/2014;2.4285;2.4710;2.4465
USD;10/30/2014;11/03/2014;2.3961;2.4300;2.4108
USD;10/31/2014;11/04/2014;2.4020;2.4725;2.4725
USD;11/03/2014;11/05/2014;2.4570;2.5078;2.5037
USD;11/04/2014;11/06/2014;2.4940;2.5300;2.5085
USD;11/05/2014;11/07/2014;2.5080;2.5250;2.5164
USD;11/06/2014;11/10/2014;2.5120;2.5592;2.5162
USD;11/07/2014;11/12/2014;2.5521;2.5855;2.5671
USD;11/10/2014;11/13/2014;2.5320;2.5553;2.5541
USD;11/11/2014;11/13/2014;2.5554;2.5700;2.5593
USD;11/12/2014;11/14/2014;2.5385;2.5660;2.5660
USD;11/13/2014;11/17/2014;2.5620;2.5998;2.5964
USD;11/14/2014;11/18/2014;2.5930;2.6290;2.5944
USD;11/17/2014;11/19/2014;2.5827;2.6176;2.6027
USD;11/18/2014;11/20/2014;2.5874;2.6050;2.5874
USD;11/19/2014;11/21/2014;2.5707;2.5984;2.5758
USD;11/20/2014;11/24/2014;2.5360;2.5700;2.5560
USD;11/21/2014;11/25/2014;2.5129;2.5595;2.5169
USD;11/24/2014;11/26/2014;2.5021;2.5520;2.5479
USD;11/25/2014;11/28/2014;2.5180;2.5509;2.5421
USD;11/26/2014;12/01/2014;2.4960;2.5281;2.5057
USD;11/27/2014;12/01/2014;2.4970;2.5269;2.5200
USD;11/28/2014;12/02/2014;2.5400;2.5816;2.5700
USD;12/01/2014;12/03/2014;2.5461;2.5729;2.5510
USD;12/02/2014;12/04/2014;2.5585;2.5840;2.5775
USD;12/03/2014;12/05/2014;2.5510;2.5850;2.5546
USD;12/04/2014;12/08/2014;2.5658;2.5912;2.5857
USD;12/05/2014;12/09/2014;2.5750;2.6070;2.5905
USD;12/08/2014;12/10/2014;2.5895;2.6146;2.6135
USD;12/09/2014;12/11/2014;2.5892;2.6110;2.5967
USD;12/10/2014;12/12/2014;2.5860;2.6150;2.6121
USD;12/11/2014;12/15/2014;2.6153;2.6485;2.6485
USD;12/12/2014;12/16/2014;2.6470;2.6748;2.6603
USD;12/15/2014;12/17/2014;2.6555;2.6951;2.6880
USD;12/16/2014;12/18/2014;2.6945;2.7515;2.7399
USD;12/17/2014;12/19/2014;2.6935;2.7635;2.7009
USD;12/18/2014;12/22/2014;2.6473;2.7000;2.6553
USD;12/19/2014;12/23/2014;2.6400;2.6670;2.6669
USD;12/22/2014;12/23/2014;2.6450;2.6630;2.6586
USD;12/23/2014;12/26/2014;2.6565;2.7085;2.7060
USD;12/24/2014;12/29/2014;2.6810;2.6900;2.6870
USD;12/26/2014;12/30/2014;2.6750;2.6960;2.6767
USD;12/29/2014;12/30/2014;2.6709;2.7065;2.7050
USD;12/30/2014;01/02/2015;2.6468;2.7000;2.6586
